brand,place_name,user_name,rating,review_text,review_date,review_date_raw,cleaned_review_text,sentiment_label,sentiment_score,score_positive,score_negative,score_neutral,aspect_service,aspect_price,aspect_product,aspect_showroom,aspect_delivery
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Nguyen Sy Vinh,5,Tôi đã đến đây và mua hàng.,2026-05-22,3 năm trước,tôi đã đến đây và mua hàng.,Positive,0.9812,0.9812,0.0021,0.0167,False,False,True,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,phong nguyen hoai,5,Showroom rất đẹp,2026-05-22,một năm trước,showroom rất đẹp,Positive,0.9929,0.9929,0.0017,0.0054,False,False,True,True,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Mỹ Lệ,5,Nội thất sang xịn,2026-05-22,2 năm trước,nội thất sang xịn,Positive,0.9927,0.9927,0.0017,0.0055,False,False,True,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Vy Nguyễn,5,"Đẹp, sang trọng",2026-05-22,2 năm trước,"đẹp, sang trọng",Positive,0.9929,0.9929,0.0017,0.0054,False,False,True,True,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Dũng Nguyễn,5,"Nhân viên tư vấn nhiệt tình, dịch vụ tốt",2026-05-22,3 năm trước,"nhân viên tư vấn nhiệt tình, dịch vụ tốt",Positive,0.99,0.99,0.0018,0.0083,True,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Hoàng Viên,1,Bán hàng không ai mua.dịch vụ kém,2026-05-22,4 năm trước,bán hàng không ai mua.dịch vụ kém,Negative,0.9877,0.0049,0.9877,0.0075,True,False,True,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Ty Le,5,Showroom rất đẹp.,2026-05-22,2 năm trước,showroom rất đẹp.,Positive,0.9928,0.9928,0.0016,0.0055,False,False,True,True,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Nhân Chu,1,Đắt tiền không ai mua.dich vụ kém,2026-05-22,4 năm trước,đắt tiền không ai mua.dich vụ kém,Negative,0.9867,0.0059,0.9867,0.0074,False,True,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Văn Hạnh Dương,5,Quá okey,2026-05-22,2 năm trước,quá okey,Positive,0.9921,0.9921,0.0015,0.0065,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Sunny,5,Tôi đã check in và mua hàng tại đây,2026-05-22,3 năm trước,tôi đã check in và mua hàng tại đây,Positive,0.9876,0.9876,0.0016,0.0108,False,False,True,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Jenny Phuong,5,"Dich vu tot, nhan vien nhiet tinh",2026-05-22,3 năm trước,"dich vu tot, nhan vien nhiet tinh",Positive,0.9929,0.9929,0.0018,0.0053,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,PHUONG LE,5,"Dịch vụ tuyệt vời , sẽ ghé lại lần nữa",2026-05-22,3 năm trước,"dịch vụ tuyệt vời , sẽ ghé lại lần nữa",Positive,0.9929,0.9929,0.0018,0.0052,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Lê Chí Tâm,5,Nhân viên nhiệt tình,2026-05-22,2 năm trước,nhân viên nhiệt tình,Negative,0.9841,0.0038,0.9841,0.0121,True,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Kevinluo Pei,5,SẢN PHẨM VÀ GIÁ CẢ RẤT HỢP LÝ,2026-05-22,3 năm trước,sản phẩm và giá cả rất hợp lý,Positive,0.9891,0.9891,0.0015,0.0094,False,True,True,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Quân Trần,5,Hàng chất lượng chuẩn châu ÂU,2026-05-22,4 năm trước,hàng chất lượng chuẩn châu âu,Positive,0.9889,0.9889,0.002,0.0091,False,False,True,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,kha cao,4,Hàng rất chất lượng 👍 …,2026-05-22,3 năm trước,hàng rất chất lượng,Positive,0.9899,0.9899,0.0015,0.0086,False,False,True,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Gia Lam,5,Dv tốt,2026-05-22,3 năm trước,dv tốt,Positive,0.9786,0.9786,0.0018,0.0196,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Fullantech company,5,Sản phẩm đẹp,2026-05-22,2 năm trước,sản phẩm đẹp,Positive,0.9926,0.9926,0.0015,0.0059,False,False,True,True,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,lợi nguyễn,5,Nhân viên nhiệt tình,2026-05-22,Thời gian chỉnh sửa: một năm trước,nhân viên nhiệt tình,Negative,0.9841,0.0038,0.9841,0.0121,True,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Như Ý,5,"Hàng chất lượng, chuẩn châu âu",2026-05-22,3 năm trước,"hàng chất lượng, chuẩn châu âu",Positive,0.9929,0.9929,0.0019,0.0052,False,False,True,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Hiền Phạm,5,Showroom đẹp,2026-05-22,2 năm trước,showroom đẹp,Positive,0.9911,0.9911,0.0014,0.0075,False,False,True,True,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,huy khang,5,Sản phẩm cao cấp,2026-04-22,Thời gian chỉnh sửa: một tháng trước,sản phẩm cao cấp,Positive,0.5193,0.5193,0.0264,0.4543,False,False,True,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,08.Phạm Thị Kim Đạt,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Dieu Diec,5,,2025-10-24,7 tháng trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Hiếu Kiều,5,,2026-05-22,một năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Nguyen Linh,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Luân Nguyễn Khắc,1,,2026-05-22,2 năm trước,,Negative,1.0,0.0,1.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Erik Erik,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Yen Le,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Thao Lý Thanh,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Keira Hq,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Hòa Huỳnh,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Duy Tran,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Đông Lưu Ngọc,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,KIỀU HOA TRẦN,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Trai Từ Ngọc,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Khôi Lê Minh,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Thùy Dương Hà,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,thanh thẩm,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Hữu Hoàng Nguyễn,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Ngan Nguyen,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Thi Hieu Tran,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Đông Phương Phạm Trần,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,MINH KHANG LÊ ĐỖ,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Tuan Vo Quoc,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Dung Nguyễn Lê Mai,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Hiền Đỗ,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Thuỷ Trần,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Kevin LuoGuang,5,,2026-05-22,Thời gian chỉnh sửa: 3 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,vien tran,5,,2026-05-22,3 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Le kim Tran,5,,2026-05-22,3 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Linh Thùy,5,,2026-05-22,3 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Linh Ngọc,5,,2026-05-22,3 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Vo Dat,5,,2026-05-22,3 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Muanhanh VLXD - Rita Võ Quận 10 Cửa hàng nội thất · 158 Đ. Thành Thái,Phan Kim Yến,5,,2026-05-22,4 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Viglacera,Showroom đại lý thiết bị vệ sinh Viglacera Cửa hàng nội thất ·  · QL1A/203 Bình Đường 3,Vĩnh Thịnh Huỳnh Trần,5,"Tôi đã sử dụng các sản phẩm như bồn cầu Viglacera V823, bồn cầu 1 khối Viglacera V45M, bồn cầu 2 khối Viglacera VI88, lavabo Viglacera và vòi sen, nhìn chung chất lượng rất tốt, thiết kế hiện đại, dễ vệ sinh, xả nước mạnh và ổn định, phù hợp cho gia đình cũng như công trình, giá cả hợp lý so với độ bền và thương hiệu.",2026-01-22,4 tháng trước,"tôi đã sử dụng các sản phẩm như bồn cầu viglacera v823, bồn cầu 1 khối viglacera v45m, bồn cầu 2 khối viglacera vi88, lavabo viglacera và vòi sen, nhìn chung chất lượng rất tốt, thiết kế hiện đại, dễ vệ sinh, xả nước mạnh và ổn định, phù hợp cho gia đình cũng như công trình, giá cả hợp lý so với độ bền và thương hiệu.",Positive,0.9924,0.9924,0.0021,0.0055,False,True,True,False,False
Viglacera,Showroom đại lý thiết bị vệ sinh Viglacera Cửa hàng nội thất ·  · QL1A/203 Bình Đường 3,Phạm Hải Nam,5,"Tôi chọn mẫu bồn cầu 2 khối Viglacera VI88 vì giá dễ chịu mà xả vẫn rất mạnh, phù hợp nhà cho thuê.",2026-01-22,4 tháng trước,"tôi chọn mẫu bồn cầu 2 khối viglacera vi88 vì giá dễ chịu mà xả vẫn rất mạnh, phù hợp nhà cho thuê.",Positive,0.9905,0.9905,0.0021,0.0074,False,True,True,False,False
Viglacera,Showroom đại lý thiết bị vệ sinh Viglacera Cửa hàng nội thất ·  · QL1A/203 Bình Đường 3,Thảo Ly Nguyễn,5,"Tôi đến showroom chọn bồn cầu cho công trình nhà ở và được tư vấn rõ ràng từng loại, cuối cùng chọn mẫu V823 xả mạnh và êm, dùng rất hài lòng.",2025-12-23,5 tháng trước,"tôi đến showroom chọn bồn cầu cho công trình nhà ở và được tư vấn rõ ràng từng loại, cuối cùng chọn mẫu v823 xả mạnh và êm, dùng rất hài lòng.",Positive,0.9929,0.9929,0.002,0.0051,True,False,True,True,False
Viglacera,Showroom đại lý thiết bị vệ sinh Viglacera Cửa hàng nội thất ·  · QL1A/203 Bình Đường 3,Lan Vũ,5,"Mua bộ thiết bị vệ sinh Viglacera đầy đủ từ bồn cầu, lavabo đến sen vòi, chất lượng đồng bộ, lắp vào nhìn rất sang và gọn.",2026-01-22,4 tháng trước,"mua bộ thiết bị vệ sinh viglacera đầy đủ từ bồn cầu, lavabo đến sen vòi, chất lượng đồng bộ, lắp vào nhìn rất sang và gọn.",Positive,0.9873,0.9873,0.0041,0.0086,False,False,True,False,False
Viglacera,Showroom đại lý thiết bị vệ sinh Viglacera Cửa hàng nội thất ·  · QL1A/203 Bình Đường 3,Hoàng Đinh,5,Nhân viên ở đây không chỉ tư vấn bán hàng mà còn chia sẻ thêm kinh nghiệm bảo quản thiết bị rất hữu ích.,2026-01-22,4 tháng trước,nhân viên ở đây không chỉ tư vấn bán hàng mà còn chia sẻ thêm kinh nghiệm bảo quản thiết bị rất hữu ích.,Positive,0.9776,0.9776,0.0087,0.0137,True,False,True,False,False
Viglacera,Showroom đại lý thiết bị vệ sinh Viglacera Cửa hàng nội thất ·  · QL1A/203 Bình Đường 3,thanh vinh le pham,5,"Cô mình giới thiệu showroom này, nay mới ghé thử mà thấy đúng là chỗ bán hàng uy tín, giá cả minh bạch",2025-07-26,10 tháng trước,"cô mình giới thiệu showroom này, nay mới ghé thử mà thấy đúng là chỗ bán hàng uy tín, giá cả minh bạch",Positive,0.9929,0.9929,0.0019,0.0052,True,True,True,True,False
Viglacera,Showroom đại lý thiết bị vệ sinh Viglacera Cửa hàng nội thất ·  · QL1A/203 Bình Đường 3,sơn phạm,5,"Mình hay lo hàng mẫu bị trầy do trưng bày nhưng showroom này bảo quản kỹ, sản phẩm nhìn vẫn như mới",2025-07-26,10 tháng trước,"mình hay lo hàng mẫu bị trầy do trưng bày nhưng showroom này bảo quản kỹ, sản phẩm nhìn vẫn như mới",Neutral,0.474,0.4588,0.0671,0.474,False,False,True,True,False
Viglacera,Showroom đại lý thiết bị vệ sinh Viglacera Cửa hàng nội thất ·  · QL1A/203 Bình Đường 3,sáng maixuan,5,"Vòi lavabo ở đây giá hợp lý, chất liệu nhìn là biết hàng xịn, không bị gỉ hay trầy xước sau vài tháng xài",2025-07-26,10 tháng trước,"vòi lavabo ở đây giá hợp lý, chất liệu nhìn là biết hàng xịn, không bị gỉ hay trầy xước sau vài tháng xài",Positive,0.9867,0.9867,0.004,0.0093,False,True,True,False,False
Viglacera,Showroom đại lý thiết bị vệ sinh Viglacera Cửa hàng nội thất ·  · QL1A/203 Bình Đường 3,Nịt Có cái,5,"Vòi sen Viglacera lắp vô xong tắm phê lắm, tia nước đều, không bị xì nước hay rò rỉ linh tinh như loại cũ nhà mình",2025-07-26,10 tháng trước,"vòi sen viglacera lắp vô xong tắm phê lắm, tia nước đều, không bị xì nước hay rò rỉ linh tinh như loại cũ nhà mình",Positive,0.9887,0.9887,0.0041,0.0072,False,False,True,False,False
Viglacera,Showroom đại lý thiết bị vệ sinh Viglacera Cửa hàng nội thất ·  · QL1A/203 Bình Đường 3,Nam Hoàng,5,"Hàng có tem chống giả, hóa đơn rõ ràng, giao hàng về tận nơi, không bị trầy móp gì hết",2025-07-26,10 tháng trước,"hàng có tem chống giả, hóa đơn rõ ràng, giao hàng về tận nơi, không bị trầy móp gì hết",Positive,0.9891,0.9891,0.0032,0.0077,False,False,True,False,True
